raceId,team,points,circuitId,year
43,McLaren,6.0,8,2007
1075,McLaren,0.0,77,2022
1076,McLaren,10.0,1,2022
1076,McLaren,8.0,1,2022
42,McLaren,8.0,19,2007
42,McLaren,10.0,19,2007
1077,McLaren,15.0,21,2022
41,McLaren,2.0,7,2007
41,McLaren,10.0,7,2007
1077,McLaren,0.0,21,2022
40,McLaren,8.0,6,2007
40,McLaren,10.0,6,2007
1078,McLaren,0.0,79,2022
1078,McLaren,0.0,79,2022
1075,McLaren,6.0,77,2022
44,McLaren,8.0,9,2007
44,McLaren,6.0,9,2007
1074,McLaren,0.0,3,2022
49,McLaren,6.0,13,2007
1051,McLaren,2.0,78,2021
1051,McLaren,0.0,78,2021
48,McLaren,8.0,14,2007
48,McLaren,10.0,14,2007
1072,McLaren,10.0,77,2021
47,McLaren,4.0,5,2007
39,McLaren,8.0,4,2007
1072,McLaren,1.0,77,2021
1073,McLaren,6.0,24,2021
46,McLaren,5.0,11,2007
46,McLaren,10.0,11,2007
1073,McLaren,0.0,24,2021
45,McLaren,0.0,20,2007
45,McLaren,10.0,20,2007
1074,McLaren,0.0,3,2022
47,McLaren,6.0,5,2007
94,McLaren,0.0,4,2004
1015,McLaren,0.0,6,2019
1015,McLaren,8.0,6,2019
936,McLaren,2.0,11,2015
121,McLaren,0.0,14,2003
937,McLaren,0.0,13,2015
937,McLaren,0.0,13,2015
121,McLaren,5.0,14,2003
938,McLaren,0.0,14,2015
938,McLaren,0.0,14,2015
939,McLaren,0.0,15,2015
939,McLaren,0.0,15,2015
940,McLaren,0.0,22,2015
940,McLaren,0.0,22,2015
120,McLaren,4.0,11,2003
941,McLaren,2.0,71,2015
941,McLaren,0.0,71,2015
942,McLaren,8.0,69,2015
936,McLaren,10.0,11,2015
942,McLaren,0.0,69,2015
122,McLaren,8.0,19,2003
934,McLaren,1.0,9,2015
928,McLaren,0.0,17,2015
928,McLaren,0.0,17,2015
929,McLaren,0.0,3,2015
929,McLaren,0.0,3,2015
930,McLaren,0.0,4,2015
930,McLaren,0.0,4,2015
123,McLaren,6.0,22,2003
931,McLaren,4.0,6,2015
931,McLaren,0.0,6,2015
123,McLaren,8.0,22,2003
932,McLaren,0.0,7,2015
932,McLaren,0.0,7,2015
933,McLaren,0.0,70,2015
933,McLaren,0.0,70,2015
122,McLaren,0.0,19,2003
934,McLaren,0.0,9,2015
120,McLaren,8.0,11,2003
943,McLaren,0.0,32,2015
119,McLaren,0.0,10,2003
953,McLaren,10.0,6,2016
953,McLaren,2.0,6,2016
116,McLaren,0.0,20,2003
116,McLaren,0.0,20,2003
954,McLaren,0.0,7,2016
954,McLaren,0.0,7,2016
955,McLaren,0.0,73,2016
955,McLaren,0.0,73,2016
956,McLaren,8.0,70,2016
956,McLaren,0.0,70,2016
115,McLaren,0.0,7,2003
115,McLaren,3.0,7,2003
957,McLaren,0.0,9,2016
957,McLaren,0.0,9,2016
958,McLaren,6.0,11,2016
952,McLaren,0.0,4,2016
952,McLaren,2.0,4,2016
117,McLaren,5.0,8,2003
117,McLaren,4.0,8,2003
943,McLaren,0.0,32,2015
944,McLaren,0.0,18,2015
944,McLaren,0.0,18,2015
119,McLaren,8.0,10,2003
945,McLaren,0.0,24,2015
945,McLaren,0.0,24,2015
948,McLaren,0.0,1,2016
124,McLaren,4.0,1,2002
118,McLaren,4.0,9,2003
949,McLaren,1.0,3,2016
949,McLaren,0.0,3,2016
118,McLaren,6.0,9,2003
950,McLaren,0.0,17,2016
950,McLaren,0.0,17,2016
951,McLaren,8.0,71,2016
951,McLaren,1.0,71,2016
948,McLaren,0.0,1,2016
958,McLaren,0.0,11,2016
124,McLaren,0.0,1,2002
927,McLaren,0.0,2,2015
900,McLaren,18.0,1,2014
900,McLaren,15.0,1,2014
131,McLaren,3.0,7,2002
131,McLaren,6.0,7,2002
901,McLaren,8.0,2,2014
901,McLaren,2.0,2,2014
130,McLaren,0.0,6,2002
902,McLaren,0.0,3,2014
902,McLaren,0.0,3,2014
903,McLaren,0.0,17,2014
903,McLaren,0.0,17,2014
130,McLaren,10.0,6,2002
904,McLaren,0.0,4,2014
904,McLaren,0.0,4,2014
129,McLaren,0.0,70,2002
899,McLaren,8.0,18,2013
905,McLaren,8.0,6,2014
899,McLaren,12.0,18,2013
898,McLaren,6.0,69,2013
892,McLaren,0.0,14,2013
133,McLaren,0.0,9,2002
133,McLaren,0.0,9,2002
893,McLaren,6.0,15,2013
893,McLaren,4.0,15,2013
894,McLaren,4.0,35,2013
894,McLaren,1.0,35,2013
895,McLaren,2.0,22,2013
895,McLaren,0.0,22,2013
132,McLaren,0.0,20,2002
896,McLaren,10.0,68,2013
896,McLaren,0.0,68,2013
132,McLaren,4.0,20,2002
897,McLaren,2.0,24,2013
897,McLaren,0.0,24,2013
898,McLaren,1.0,69,2013
905,McLaren,1.0,6,2014
129,McLaren,1.0,70,2002
906,McLaren,12.0,7,2014
914,McLaren,0.0,22,2014
126,McLaren,0.0,18,2002
915,McLaren,12.0,71,2014
915,McLaren,10.0,71,2014
126,McLaren,4.0,18,2002
916,McLaren,4.0,69,2014
916,McLaren,0.0,69,2014
917,McLaren,12.0,18,2014
125,McLaren,0.0,2,2002
125,McLaren,0.0,2,2002
917,McLaren,2.0,18,2014
918,McLaren,20.0,24,2014
918,McLaren,0.0,24,2014
926,McLaren,0.0,1,2015
926,McLaren,0.0,1,2015
914,McLaren,10.0,22,2014
913,McLaren,0.0,15,2014
913,McLaren,1.0,15,2014
912,McLaren,1.0,14,2014
906,McLaren,2.0,7,2014
907,McLaren,6.0,70,2014
907,McLaren,0.0,70,2014
908,McLaren,12.0,9,2014
908,McLaren,6.0,9,2014
128,McLaren,0.0,4,2002
909,McLaren,4.0,10,2014
927,McLaren,0.0,2,2015
909,McLaren,2.0,10,2014
910,McLaren,1.0,11,2014
910,McLaren,0.0,11,2014
127,McLaren,0.0,21,2002
911,McLaren,8.0,13,2014
127,McLaren,1.0,21,2002
911,McLaren,0.0,13,2014
912,McLaren,4.0,14,2014
128,McLaren,4.0,4,2002
134,McLaren,6.0,8,2002
959,McLaren,4.0,10,2016
960,McLaren,6.0,13,2016
102,McLaren,0.0,11,2004
102,McLaren,0.0,11,2004
996,McLaren,0.0,34,2018
996,McLaren,0.0,34,2018
997,McLaren,4.0,70,2018
997,McLaren,0.0,70,2018
998,McLaren,4.0,9,2018
998,McLaren,0.0,9,2018
101,McLaren,0.0,10,2004
999,McLaren,0.0,10,2018
999,McLaren,0.0,10,2018
1000,McLaren,4.0,11,2018
1000,McLaren,0.0,11,2018
101,McLaren,5.0,10,2004
1001,McLaren,0.0,13,2018
995,McLaren,0.0,7,2018
1001,McLaren,0.0,13,2018
995,McLaren,0.0,7,2018
994,McLaren,0.0,6,2018
105,McLaren,6.0,17,2004
989,McLaren,10.0,1,2018
989,McLaren,2.0,1,2018
104,McLaren,0.0,14,2004
990,McLaren,6.0,3,2018
990,McLaren,4.0,3,2018
104,McLaren,3.0,14,2004
991,McLaren,6.0,17,2018
991,McLaren,0.0,17,2018
992,McLaren,6.0,73,2018
992,McLaren,2.0,73,2018
993,McLaren,4.0,4,2018
993,McLaren,0.0,4,2018
103,McLaren,2.0,13,2004
994,McLaren,0.0,6,2018
103,McLaren,10.0,13,2004
100,McLaren,2.0,9,2004
1002,McLaren,0.0,14,2018
1002,McLaren,0.0,14,2018
1010,McLaren,0.0,1,2019
97,McLaren,3.0,7,2004
97,McLaren,4.0,7,2004
1011,McLaren,8.0,3,2019
1011,McLaren,0.0,3,2019
96,McLaren,0.0,20,2004
96,McLaren,0.0,20,2004
1012,McLaren,0.0,17,2019
1012,McLaren,0.0,17,2019
1013,McLaren,6.0,73,2019
1013,McLaren,4.0,73,2019
95,McLaren,0.0,6,2004
95,McLaren,0.0,6,2004
1014,McLaren,4.0,4,2019
1014,McLaren,0.0,4,2019
1010,McLaren,0.0,1,2019
98,McLaren,3.0,19,2004
1009,McLaren,0.0,24,2018
1009,McLaren,0.0,24,2018
1003,McLaren,6.0,15,2018
1003,McLaren,0.0,15,2018
100,McLaren,8.0,9,2004
1004,McLaren,0.0,71,2018
1004,McLaren,0.0,71,2018
1005,McLaren,0.0,22,2018
1005,McLaren,0.0,22,2018
988,McLaren,0.0,24,2017
99,McLaren,2.0,8,2004
1006,McLaren,0.0,69,2018
1006,McLaren,0.0,69,2018
1007,McLaren,4.0,32,2018
1007,McLaren,0.0,32,2018
1008,McLaren,0.0,18,2018
1008,McLaren,0.0,18,2018
98,McLaren,2.0,19,2004
99,McLaren,3.0,8,2004
959,McLaren,0.0,10,2016
988,McLaren,2.0,24,2017
987,McLaren,0.0,18,2017
967,McLaren,1.0,18,2016
967,McLaren,0.0,18,2016
968,McLaren,1.0,24,2016
968,McLaren,0.0,24,2016
111,McLaren,4.0,21,2003
969,McLaren,0.0,1,2017
969,McLaren,0.0,1,2017
970,McLaren,0.0,17,2017
970,McLaren,0.0,17,2017
111,McLaren,8.0,21,2003
971,McLaren,0.0,3,2017
971,McLaren,0.0,3,2017
972,McLaren,0.0,71,2017
972,McLaren,0.0,71,2017
973,McLaren,0.0,4,2017
966,McLaren,0.0,32,2016
973,McLaren,0.0,4,2017
966,McLaren,0.0,32,2016
112,McLaren,0.0,4,2003
114,McLaren,2.0,6,2003
960,McLaren,0.0,13,2016
961,McLaren,0.0,14,2016
961,McLaren,0.0,14,2016
114,McLaren,8.0,6,2003
962,McLaren,6.0,15,2016
962,McLaren,0.0,15,2016
963,McLaren,6.0,2,2016
963,McLaren,2.0,2,2016
113,McLaren,4.0,70,2003
964,McLaren,0.0,22,2016
964,McLaren,0.0,22,2016
113,McLaren,8.0,70,2003
965,McLaren,10.0,69,2016
965,McLaren,2.0,69,2016
112,McLaren,0.0,4,2003
110,McLaren,5.0,18,2003
110,McLaren,8.0,18,2003
974,McLaren,0.0,6,2017
981,McLaren,0.0,14,2017
982,McLaren,6.0,15,2017
982,McLaren,0.0,15,2017
107,McLaren,8.0,18,2004
983,McLaren,6.0,2,2017
983,McLaren,0.0,2,2017
984,McLaren,0.0,22,2017
984,McLaren,0.0,22,2017
106,McLaren,0.0,22,2004
106,McLaren,3.0,22,2004
985,McLaren,0.0,69,2017
985,McLaren,0.0,69,2017
986,McLaren,1.0,32,2017
986,McLaren,0.0,32,2017
987,McLaren,4.0,18,2017
981,McLaren,0.0,14,2017
107,McLaren,0.0,18,2004
980,McLaren,0.0,13,2017
980,McLaren,0.0,13,2017
974,McLaren,0.0,6,2017
109,McLaren,0.0,2,2003
975,McLaren,0.0,7,2017
975,McLaren,0.0,7,2017
218,McLaren,0.0,13,1997
976,McLaren,2.0,73,2017
976,McLaren,0.0,73,2017
105,McLaren,0.0,17,2004
109,McLaren,10.0,2,2003
977,McLaren,0.0,70,2017
978,McLaren,0.0,9,2017
978,McLaren,0.0,9,2017
108,McLaren,6.0,1,2003
979,McLaren,8.0,11,2017
979,McLaren,1.0,11,2017
108,McLaren,10.0,1,2003
977,McLaren,0.0,70,2017
218,McLaren,0.0,13,1997
18,McLaren,10.0,1,2008
514,McLaren,0.0,30,1979
600,McLaren,0.0,20,1974
438,McLaren,0.0,40,1984
522,McLaren,0.0,70,1979
281,McLaren,2.0,9,1993
600,McLaren,0.0,20,1974
600,McLaren,0.0,20,1974
522,McLaren,0.0,70,1979
599,McLaren,0.0,38,1974
357,McLaren,6.0,21,1989
523,McLaren,0.0,39,1979
411,McLaren,3.0,34,1986
523,McLaren,0.0,39,1979
599,McLaren,0.0,38,1974
521,McLaren,0.0,10,1979
307,McLaren,6.0,21,1991
307,McLaren,10.0,21,1991
524,McLaren,0.0,14,1979
372,McLaren,0.0,36,1988
598,McLaren,0.0,41,1974
598,McLaren,0.0,41,1974
524,McLaren,0.0,14,1979
358,McLaren,9.0,6,1989
598,McLaren,1.0,41,1974
281,McLaren,0.0,9,1993
306,McLaren,4.0,18,1991
437,McLaren,6.0,30,1984
597,McLaren,0.0,39,1974
597,McLaren,3.0,39,1974
599,McLaren,6.0,38,1974
525,McLaren,1.0,7,1979
601,McLaren,6.0,70,1974
411,McLaren,6.0,34,1986
440,McLaren,9.0,41,1984
604,McLaren,3.0,46,1974
518,McLaren,3.0,6,1979
373,McLaren,9.0,21,1988
603,McLaren,0.0,48,1974
518,McLaren,0.0,6,1979
603,McLaren,1.0,48,1974
356,McLaren,6.0,36,1989
280,McLaren,3.0,8,1993
308,McLaren,0.0,6,1991
519,McLaren,0.0,41,1979
439,McLaren,0.0,21,1984
519,McLaren,0.0,41,1979
308,McLaren,10.0,6,1991
603,McLaren,9.0,48,1974
356,McLaren,0.0,36,1989
520,McLaren,3.0,9,1979
602,McLaren,0.0,14,1974
520,McLaren,0.0,9,1979
410,McLaren,0.0,37,1986
602,McLaren,1.0,14,1974
439,McLaren,9.0,21,1984
602,McLaren,6.0,14,1974
601,McLaren,0.0,70,1974
601,McLaren,0.0,70,1974
438,McLaren,0.0,40,1984
521,McLaren,2.0,10,1979
357,McLaren,9.0,21,1989
280,McLaren,1.0,8,1993
517,McLaren,0.0,40,1979
437,McLaren,9.0,30,1984
306,McLaren,10.0,18,1991
529,McLaren,0.0,30,1978
435,McLaren,0.0,29,1985
594,McLaren,9.0,50,1974
530,McLaren,0.0,43,1978
530,McLaren,0.0,43,1978
593,McLaren,0.0,45,1974
530,McLaren,0.0,43,1978
372,McLaren,9.0,36,1988
531,McLaren,0.0,6,1978
593,McLaren,1.0,45,1974
593,McLaren,4.0,45,1974
283,McLaren,0.0,11,1993
435,McLaren,0.0,29,1985
359,McLaren,9.0,32,1989
283,McLaren,0.0,11,1993
303,McLaren,0.0,22,1992
359,McLaren,2.0,32,1989
531,McLaren,0.0,6,1978
371,McLaren,0.0,29,1989
592,McLaren,0.0,30,1974
592,McLaren,0.0,30,1974
531,McLaren,0.0,6,1978
532,McLaren,0.0,40,1978
592,McLaren,0.0,30,1974
532,McLaren,0.0,40,1978
360,McLaren,9.0,33,1989
532,McLaren,0.0,40,1978
592,McLaren,4.0,30,1974
304,McLaren,10.0,29,1992
525,McLaren,0.0,7,1979
529,McLaren,0.0,30,1978
413,McLaren,1.0,10,1986
358,McLaren,6.0,6,1989
526,McLaren,1.0,46,1979
597,McLaren,4.0,39,1974
282,McLaren,3.0,10,1993
412,McLaren,4.0,38,1986
412,McLaren,0.0,38,1986
526,McLaren,0.0,46,1979
596,McLaren,0.0,47,1974
305,McLaren,0.0,33,1991
596,McLaren,0.0,47,1974
527,McLaren,3.0,25,1978
596,McLaren,3.0,47,1974
527,McLaren,1.0,25,1978
594,McLaren,1.0,50,1974
527,McLaren,0.0,25,1978
595,McLaren,0.0,6,1974
305,McLaren,10.0,33,1991
595,McLaren,0.0,6,1974
282,McLaren,0.0,10,1993
304,McLaren,0.0,29,1992
528,McLaren,0.0,36,1978
528,McLaren,0.0,36,1978
595,McLaren,2.0,6,1974
528,McLaren,0.0,36,1978
594,McLaren,0.0,50,1974
436,McLaren,9.0,36,1984
529,McLaren,0.0,30,1978
413,McLaren,2.0,10,1986
436,McLaren,0.0,36,1984
604,McLaren,0.0,46,1974
410,McLaren,4.0,37,1986
373,McLaren,6.0,21,1988
506,McLaren,0.0,10,1980
617,McLaren,0.0,14,1973
277,McLaren,6.0,4,1993
506,McLaren,0.0,10,1980
406,McLaren,2.0,21,1986
445,McLaren,9.0,38,1984
507,McLaren,0.0,70,1980
617,McLaren,4.0,14,1973
616,McLaren,0.0,70,1973
444,McLaren,0.0,42,1984
407,McLaren,9.0,6,1986
314,McLaren,3.0,11,1991
616,McLaren,0.0,70,1973
618,McLaren,9.0,48,1973
444,McLaren,0.0,42,1984
508,McLaren,1.0,39,1980
407,McLaren,6.0,6,1986
277,McLaren,2.0,4,1993
615,McLaren,0.0,20,1973
314,McLaren,10.0,11,1991
313,McLaren,0.0,10,1991
615,McLaren,0.0,20,1973
508,McLaren,0.0,39,1980
615,McLaren,4.0,20,1973
614,McLaren,0.0,39,1973
15,McLaren,6.0,22,2009
614,McLaren,3.0,39,1973
509,McLaren,0.0,21,1980
507,McLaren,0.0,70,1980
613,McLaren,0.0,9,1973
315,McLaren,10.0,13,1991
315,McLaren,6.0,13,1991
317,McLaren,6.0,27,1991
13,McLaren,0.0,14,2009
405,McLaren,3.0,26,1986
503,McLaren,0.0,6,1980
503,McLaren,0.0,6,1980
621,McLaren,4.0,30,1972
374,McLaren,0.0,6,1988
504,McLaren,0.0,34,1980
621,McLaren,9.0,30,1972
316,McLaren,3.0,14,1991
276,McLaren,0.0,21,1993
620,McLaren,0.0,25,1972
316,McLaren,6.0,14,1991
618,McLaren,0.0,48,1973
14,McLaren,10.0,15,2009
276,McLaren,0.0,21,1993
620,McLaren,6.0,25,1972
406,McLaren,9.0,21,1986
619,McLaren,0.0,46,1973
446,McLaren,6.0,10,1984
619,McLaren,2.0,46,1973
446,McLaren,9.0,10,1984
505,McLaren,1.0,38,1980
505,McLaren,0.0,38,1980
619,McLaren,3.0,46,1973
445,McLaren,0.0,38,1984
14,McLaren,2.0,15,2009
618,McLaren,0.0,48,1973
504,McLaren,0.0,34,1980
374,McLaren,9.0,6,1988
313,McLaren,3.0,10,1991
613,McLaren,4.0,9,1973
608,McLaren,3.0,49,1973
513,McLaren,0.0,18,1979
409,McLaren,6.0,7,1986
607,McLaren,0.0,30,1973
607,McLaren,2.0,30,1973
310,McLaren,0.0,32,1991
514,McLaren,0.0,30,1979
607,McLaren,6.0,30,1973
219,McLaren,10.0,14,1997
310,McLaren,4.0,32,1991
606,McLaren,0.0,18,1973
16,McLaren,0.0,18,2009
515,McLaren,0.0,43,1979
513,McLaren,0.0,18,1979
441,McLaren,4.5,6,1984
606,McLaren,4.0,18,1973
279,McLaren,0.0,7,1993
605,McLaren,0.0,25,1973
605,McLaren,2.0,25,1973
516,McLaren,0.0,45,1979
516,McLaren,0.0,45,1979
279,McLaren,0.0,7,1993
309,McLaren,0.0,7,1991
517,McLaren,1.0,40,1979
604,McLaren,0.0,46,1974
409,McLaren,3.0,7,1986
309,McLaren,0.0,7,1991
440,McLaren,0.0,41,1984
515,McLaren,0.0,43,1979
408,McLaren,0.0,13,1986
441,McLaren,0.0,6,1984
512,McLaren,0.0,25,1979
613,McLaren,9.0,9,1973
443,McLaren,0.0,37,1984
612,McLaren,0.0,34,1973
565,McLaren,2.0,6,1976
15,McLaren,0.0,22,2009
443,McLaren,3.0,37,1984
612,McLaren,0.0,34,1973
510,McLaren,3.0,7,1980
510,McLaren,0.0,7,1980
611,McLaren,0.0,47,1973
278,McLaren,10.0,6,1993
312,McLaren,3.0,9,1991
611,McLaren,9.0,47,1973
312,McLaren,6.0,9,1991
511,McLaren,0.0,46,1980
311,McLaren,0.0,8,1991
610,McLaren,1.0,6,1973
442,McLaren,4.0,7,1984
511,McLaren,0.0,46,1980
442,McLaren,6.0,7,1984
610,McLaren,2.0,6,1973
16,McLaren,6.0,18,2009
512,McLaren,4.0,25,1979
609,McLaren,0.0,40,1973
609,McLaren,0.0,40,1973
311,McLaren,4.0,8,1991
408,McLaren,1.0,13,1986
278,McLaren,0.0,6,1993
608,McLaren,1.0,49,1973
414,McLaren,0.0,11,1986
275,McLaren,0.0,31,1993
533,McLaren,1.0,45,1978
591,McLaren,0.0,18,1974
577,McLaren,4.0,18,1975
553,McLaren,0.0,10,1977
553,McLaren,0.0,10,1977
553,McLaren,0.0,10,1977
428,McLaren,6.0,20,1985
554,McLaren,1.0,70,1977
554,McLaren,0.0,70,1977
577,McLaren,6.0,18,1975
554,McLaren,0.0,70,1977
364,McLaren,6.0,10,1989
576,McLaren,0.0,25,1975
554,McLaren,0.0,70,1977
289,McLaren,4.0,30,1992
428,McLaren,2.0,20,1985
576,McLaren,9.0,25,1975
368,McLaren,6.0,27,1989
555,McLaren,0.0,39,1977
289,McLaren,2.0,30,1992
555,McLaren,0.0,39,1977
556,McLaren,3.0,14,1977
575,McLaren,0.0,16,1976
575,McLaren,4.0,16,1976
574,McLaren,3.0,46,1976
5,McLaren,0.0,4,2009
422,McLaren,0.0,21,1985
295,McLaren,0.0,7,1992
556,McLaren,0.0,14,1977
367,McLaren,0.0,14,1989
555,McLaren,0.0,39,1977
423,McLaren,9.0,6,1985
422,McLaren,3.0,21,1985
553,McLaren,0.0,10,1977
297,McLaren,0.0,9,1992
550,McLaren,0.0,47,1977
429,McLaren,0.0,70,1985
288,McLaren,10.0,29,1993
579,McLaren,0.0,49,1975
550,McLaren,0.0,47,1977
550,McLaren,0.0,47,1977
551,McLaren,4.0,41,1977
297,McLaren,2.0,9,1992
429,McLaren,9.0,70,1985
579,McLaren,4.5,49,1975
551,McLaren,0.0,41,1977
551,McLaren,0.0,41,1977
288,McLaren,0.0,29,1993
552,McLaren,9.0,9,1977
363,McLaren,0.0,9,1989
368,McLaren,0.0,27,1989
552,McLaren,3.0,9,1977
421,McLaren,0.0,27,1985
578,McLaren,0.0,30,1975
552,McLaren,0.0,9,1977
552,McLaren,0.0,9,1977
364,McLaren,9.0,10,1989
578,McLaren,1.0,30,1975
421,McLaren,0.0,27,1985
296,McLaren,0.0,8,1992
552,McLaren,0.0,9,1977
296,McLaren,0.0,8,1992
578,McLaren,0.0,30,1975
369,McLaren,9.0,26,1989
574,McLaren,9.0,46,1976
427,McLaren,0.0,9,1985
569,McLaren,9.0,20,1976
560,McLaren,0.0,18,1976
568,McLaren,0.0,38,1976
294,McLaren,10.0,6,1992
561,McLaren,6.0,30,1976
561,McLaren,4.0,30,1976
425,McLaren,0.0,37,1985
568,McLaren,0.0,38,1976
291,McLaren,0.0,18,1992
291,McLaren,0.0,18,1992
425,McLaren,0.0,37,1985
293,McLaren,0.0,21,1992
562,McLaren,2.0,43,1976
426,McLaren,4.0,34,1985
562,McLaren,0.0,43,1976
567,McLaren,0.0,34,1976
567,McLaren,9.0,34,1976
293,McLaren,4.0,21,1992
566,McLaren,0.0,47,1976
566,McLaren,2.0,47,1976
563,McLaren,0.0,45,1976
366,McLaren,9.0,13,1989
424,McLaren,0.0,7,1985
292,McLaren,3.0,4,1992
565,McLaren,0.0,6,1976
292,McLaren,0.0,4,1992
564,McLaren,1.0,40,1976
564,McLaren,0.0,40,1976
563,McLaren,9.0,45,1976
556,McLaren,0.0,14,1977
365,McLaren,3.0,11,1989
569,McLaren,4.0,20,1976
556,McLaren,0.0,14,1977
556,McLaren,0.0,14,1977
557,McLaren,9.0,46,1977
427,McLaren,9.0,9,1985
290,McLaren,3.0,32,1992
573,McLaren,2.0,48,1976
573,McLaren,9.0,48,1976
557,McLaren,0.0,46,1977
557,McLaren,0.0,46,1977
572,McLaren,0.0,14,1976
572,McLaren,0.0,14,1976
558,McLaren,4.0,48,1977
426,McLaren,0.0,34,1985
424,McLaren,4.0,7,1985
290,McLaren,0.0,32,1992
558,McLaren,0.0,48,1977
295,McLaren,10.0,7,1992
365,McLaren,6.0,11,1989
558,McLaren,0.0,48,1977
571,McLaren,0.0,39,1976
559,McLaren,9.0,16,1977
294,McLaren,0.0,6,1992
571,McLaren,9.0,39,1976
559,McLaren,0.0,16,1977
570,McLaren,0.0,70,1976
570,McLaren,3.0,70,1976
367,McLaren,9.0,14,1989
560,McLaren,1.0,18,1976
423,McLaren,0.0,6,1985
550,McLaren,6.0,47,1977
580,McLaren,6.0,6,1975
580,McLaren,1.0,6,1975
536,McLaren,0.0,38,1978
360,McLaren,0.0,33,1989
433,McLaren,0.0,38,1985
537,McLaren,0.0,10,1978
433,McLaren,3.0,38,1985
588,McLaren,6.0,14,1975
537,McLaren,0.0,10,1978
285,McLaren,4.0,14,1993
537,McLaren,0.0,10,1978
538,McLaren,0.0,70,1978
538,McLaren,0.0,70,1978
416,McLaren,3.0,14,1986
538,McLaren,0.0,70,1978
536,McLaren,0.0,38,1978
587,McLaren,0.0,70,1975
416,McLaren,0.0,14,1986
301,McLaren,3.0,14,1992
417,McLaren,6.0,27,1986
587,McLaren,1.5,70,1975
539,McLaren,0.0,39,1978
539,McLaren,0.0,39,1978
586,McLaren,0.0,20,1975
586,McLaren,0.0,20,1975
539,McLaren,0.0,39,1978
361,McLaren,0.0,7,1989
539,McLaren,0.0,39,1978
539,McLaren,0.0,39,1978
301,McLaren,10.0,14,1992
538,McLaren,0.0,70,1978
285,McLaren,0.0,14,1993
302,McLaren,6.0,27,1992
536,McLaren,0.0,38,1978
533,McLaren,0.0,45,1978
533,McLaren,0.0,45,1978
591,McLaren,2.0,18,1974
533,McLaren,0.0,45,1978
284,McLaren,3.0,13,1993
591,McLaren,9.0,18,1974
434,McLaren,0.0,30,1985
371,McLaren,0.0,29,1989
534,McLaren,3.0,47,1978
590,McLaren,0.0,25,1974
534,McLaren,0.0,47,1978
590,McLaren,3.0,25,1974
434,McLaren,4.0,30,1985
536,McLaren,0.0,38,1978
284,McLaren,0.0,13,1993
590,McLaren,9.0,25,1974
534,McLaren,0.0,47,1978
535,McLaren,4.0,34,1978
415,McLaren,9.0,70,1986
535,McLaren,0.0,34,1978
415,McLaren,0.0,70,1986
589,McLaren,4.0,46,1975
535,McLaren,0.0,34,1978
589,McLaren,6.0,46,1975
535,McLaren,0.0,34,1978
302,McLaren,4.0,27,1992
536,McLaren,1.0,38,1978
588,McLaren,0.0,14,1975
414,McLaren,0.0,11,1986
370,McLaren,0.0,22,1989
540,McLaren,2.0,14,1978
300,McLaren,0.0,13,1992
545,McLaren,3.0,30,1977
582,McLaren,0.0,47,1975
545,McLaren,2.0,30,1977
299,McLaren,10.0,11,1992
546,McLaren,0.0,43,1977
546,McLaren,0.0,43,1977
582,McLaren,0.0,47,1975
298,McLaren,0.0,10,1992
362,McLaren,0.0,34,1989
430,McLaren,6.0,39,1985
287,McLaren,4.0,22,1993
547,McLaren,3.0,45,1977
581,McLaren,0.0,40,1975
299,McLaren,4.0,11,1992
419,McLaren,0.0,29,1986
430,McLaren,9.0,39,1985
547,McLaren,0.0,45,1977
298,McLaren,6.0,10,1992
581,McLaren,0.0,40,1975
548,McLaren,3.0,6,1977
548,McLaren,0.0,6,1977
363,McLaren,9.0,9,1989
420,McLaren,9.0,36,1985
369,McLaren,4.0,26,1989
549,McLaren,0.0,40,1977
420,McLaren,0.0,36,1985
549,McLaren,0.0,40,1977
549,McLaren,0.0,40,1977
547,McLaren,0.0,45,1977
544,McLaren,0.0,18,1977
287,McLaren,10.0,22,1993
544,McLaren,6.0,18,1977
417,McLaren,0.0,27,1986
540,McLaren,0.0,14,1978
432,McLaren,4.0,13,1985
361,McLaren,0.0,7,1989
540,McLaren,0.0,14,1978
585,McLaren,0.0,9,1975
585,McLaren,9.0,9,1975
418,McLaren,6.0,32,1986
540,McLaren,0.0,14,1978
431,McLaren,0.0,14,1985
540,McLaren,0.0,14,1978
541,McLaren,1.0,46,1978
370,McLaren,0.0,22,1989
541,McLaren,0.0,46,1978
584,McLaren,3.0,34,1975
300,McLaren,2.0,13,1992
584,McLaren,4.0,34,1975
362,McLaren,9.0,34,1989
542,McLaren,0.0,7,1978
286,McLaren,0.0,27,1993
583,McLaren,0.0,39,1975
418,McLaren,0.0,32,1986
542,McLaren,0.0,7,1978
583,McLaren,0.0,39,1975
431,McLaren,9.0,14,1985
543,McLaren,0.0,25,1977
543,McLaren,0.0,25,1977
286,McLaren,0.0,27,1993
419,McLaren,9.0,29,1986
303,McLaren,6.0,22,1992
502,McLaren,0.0,40,1980
509,McLaren,0.0,21,1980
329,McLaren,4.0,10,1990
379,McLaren,9.0,9,1988
482,McLaren,6.0,44,1982
247,McLaren,0.0,9,1995
392,McLaren,0.0,37,1987
331,McLaren,9.0,13,1990
248,McLaren,0.0,10,1995
9,McLaren,1.0,20,2009
248,McLaren,0.0,10,1995
482,McLaren,0.0,44,1982
249,McLaren,0.0,11,1995
249,McLaren,0.0,11,1995
